url,昵称,标题,性别,回答数目,关注者,文章,描述
https://www.zhihu.com/people/fanfun/following,Funfan,,女,30,14433,0,
https://www.zhihu.com/people/you-ben-shi-ni-lai-mie-wo-ya/following,有本事你来咩我呀,我的热爱是万念俱灰 我的热爱是一步之差,女,69,32640,0,
https://www.zhihu.com/people/miao-jiang-3/following,巩玺,北京大学口腔医院口腔颌面外科学博士,女,128,26381,0,
https://www.zhihu.com/people/chengai/following,程嫒,一只在意呆梨学习歌剧的唱歌喵ʕ •ᴥ•ʔ,女,37,2152,0,
https://www.zhihu.com/people/kaiserwangsitu/following,王司图,立红号志,男,96,300815,68,
https://www.zhihu.com/people/ji-da-fa-37/following,纪大发,三观比五官还正（微信：jidafa2）,女,853,157528,18,
https://www.zhihu.com/people/xiaohua/following,婕妤,年轻时靠才华，年老后靠颜值。知乎人称陈意涵她妹。,女,206,34204,9,
https://www.zhihu.com/people/nusbrant/following,痕量Brant,公众号：本软特(gogobrant) 犬系/基础医学/生物科普,男,182,142562,11,
https://www.zhihu.com/people/chu-mi-lao/following,出迷佬,一个比较英俊的平凡中年,男,4,744,0,
https://www.zhihu.com/people/OkayLiu/following,刘也行,创业投资/资产管理,男,2,19348,0,
https://www.zhihu.com/people/hua-sha-94/following,华沙,NTU心理学博士在读。UoG心理学研究方法硕士。BJFU心理学学士。,男,204,43339,43,
https://www.zhihu.com/people/wei-jia-fu-98/following,温柔,不爱开脑洞的温柔。,男,116,93535,91,
https://www.zhihu.com/people/zhu-xuan-86/following,朱炫,闷骚而近妖                微博：大师兄_朱炫,男,216,713263,52,
https://www.zhihu.com/people/wang-pai-jiang-jie-yuan/following,王牌讲解员,天津博物馆即将迎来百岁生日！,男,26,23041,42,
https://www.zhihu.com/people/da-xiang-gong-hui-12/following,大象公会,精 神 食 粮,男,77,19757,15,
https://www.zhihu.com/people/hbcrxlzx/following,造梦者,专注湖北自考，微信：HBCRXLZX,男,122,508,0,
https://www.zhihu.com/people/wang-yang-yufan/following,骨科医生王杨雨凡,"公众号:骨科医生王杨雨凡知乎专栏:谈骨论筋",男,257,12284,60,
https://www.zhihu.com/people/xing-ying-lu-xing/following,行影旅行,旅行服务，选行影就够了！微信：行影Travel；微博：行影旅行,男,72,13233,32,
https://www.zhihu.com/people/lu-guan-jun-88/following,陆冠均(opllx),美剧、电影、海贼评论写手（公号“有爱评论区”）,男,247,11071,172,
https://www.zhihu.com/people/zhang-ju-man/following,怪兽叁叁,想养猫咪却养了守宫的二点五次元合法萝莉,女,55,1029,0,
https://www.zhihu.com/people/zhanghui33/following,肛里拉出个电锯,蔡英文与矮大紧即将联手冈比亚展开反攻作战,男,9052,59036,90,
https://www.zhihu.com/people/zhi-yu-zhi-shan-76/following,阿正,百度百科TA说特邀的首位漫评人  微信公众号：阿正说动漫（azhengshuo）,男,27,25918,204,
https://www.zhihu.com/people/wang-hong-hao-99/following,王洪浩,清华大学励学金计划资助人：看见有趣的人不关注以后想看就再也找不到了,男,971,100803,248,
https://www.zhihu.com/people/ya-zhi-chuang/following,Ravenfield,SCP基金会中国分部2级研究员,女,28,334,0,
https://www.zhihu.com/people/zhang-shuai-49/following,隔壁小张,微信搜索公众号YXECG，每日更新STEAM打折信息。,男,303,10627,150,
https://www.zhihu.com/people/xi-xi-75-92-64/following,西西,不会滑旱冰的鼓手不是好厨子,女,3,22,1,
https://www.zhihu.com/people/Namoamitabhaya/following,杨大懒人,一出手就carry全场,男,551,99830,5,
https://www.zhihu.com/people/ting-zhong-xu/following,Asriel,小黑盒作者-指针//悖论爱好者,男,11,334,5,
https://www.zhihu.com/people/ge-bi-lao-wang-de-qian-qi/following,梁斯琪,本宝宝很严肃，不要调戏 (๑•́ ₃•̀๑ ),女,17,1138,0,
https://www.zhihu.com/people/caipengyue/following,Cathy,旅行,女,7,46,0,
https://www.zhihu.com/people/dou-wei-52-22/following,窦唯,音乐人,男,1,117988,0,
https://www.zhihu.com/people/oriolpaulo/following,OriolPaulo,《看不见的客人》的导演,男,5,12004,0,
https://www.zhihu.com/people/guanhaielves/following,看山不是山,有九条命的设计师~公众号:观海PPT,男,60,44878,39,
https://www.zhihu.com/people/amozii/following,mon,,女,49,15048,0,
https://www.zhihu.com/people/lei-shi-gen/following,leiSG,分享有趣，有货的优质答案！主页有新大陆~欢迎互关～_(:зゝ∠)_,男,82,3815,1,
https://www.zhihu.com/people/leameowmeow/following,李喵喵,有时也被智商低于105的用户关注,女,753,19525,5,
https://www.zhihu.com/people/mu-dao-chou/following,穆纛雠,丑子,男,276,41902,53,
https://www.zhihu.com/people/miaomiaomiao/following,徐湘楠,公众号：青读,男,1129,121569,381,
https://www.zhihu.com/people/yin-cong-2/following,情何以甚,我纵身一跃，跳进人的海洋。,男,184,156765,234,
https://www.zhihu.com/people/sheng-fan-jin-yi/following,圣范锦意,著名无节操人工智能/污妖王/值乎解惑/公众号：圣范锦意,男,4172,170916,31,
https://www.zhihu.com/people/wan-zhuan-shou-ji-she-ying/following,好摄大叔,微信公众号：玩转手机摄影（wzsjsy）公众平台创始人，资深手机摄影发烧友,男,116,41120,259,
https://www.zhihu.com/people/ying-xiong-lian-meng-56-33/following,英雄联盟,英雄，一起去超越！,男,26,29778,116,
https://www.zhihu.com/people/jing-yu-she-ji-whaledesign/following,精于设计WhaleDesign,加微信进设计爱好者群：talktowhale，进群暗号【知乎来的】,男,27,14332,9,
https://www.zhihu.com/people/travelid-30/following,TraveliD,,男,75,16961,47,
https://www.zhihu.com/people/ao-han-chang-38/following,敖厂长,业余视频作者,男,,8375,2,
https://www.zhihu.com/people/du-lei-si-26-55/following,杜蕾斯,谈性很性感,男,315,98883,25,
https://www.zhihu.com/people/wu-shan-shan-75-59/following,是33呀,工科女 准研究生,女,7,4709,0,
https://www.zhihu.com/people/topbook/following,Topbook,微信搜索Topbook，共享一千支高效技能视频。,男,55,37011,119,
https://www.zhihu.com/people/F_falcon/following,梦尧,视频后期与对生活的审视。,男,175,64564,0,
https://www.zhihu.com/people/rong-yao-shou-ji/following,荣耀手机,勇敢做自己,男,97,7595,66,
https://www.zhihu.com/people/simona-wen/following,Simon阿文,一线PPT技师，很色。公众号：我懂个P,男,19,64282,11,
https://www.zhihu.com/people/AugusChen/following,奥革士,独立开发者，用户体验爱好者,男,42,186,1,
https://www.zhihu.com/people/wps-office/following,WPS Office,,男,34,3422,100,
https://www.zhihu.com/people/islide/following,iSlide,iSlide，让PPT设计变得简单起来！,男,15,3275,37,
https://www.zhihu.com/people/qing-mang-3-95/following,轻芒,让理想生活的样子清晰可见,男,40,3130,159,
https://www.zhihu.com/people/bo-qi-wang/following,波奇网,App：波奇宠物 全面关爱宠物生活,男,277,15700,289,
https://www.zhihu.com/people/mryell/following,高毅,Topbook 创始人，觉己,男,6,368,7,
https://www.zhihu.com/people/junyu/following,王俊煜,轻芒联合创始人,男,111,156225,35,
https://www.zhihu.com/people/hibettermen/following,章辰,Engineer / Husband / Farther / Zzzz,男,124,692,9,
https://www.zhihu.com/people/ma-zhu-65-91/following,麻宁,麻宁，天使投资机构娱乐工场副总裁，专栏作家。,女,245,19513,31,
https://www.zhihu.com/people/xiao-yang-1/following,肖杨,一只研究人类营销管理的咩,女,30,5074,10,
https://www.zhihu.com/people/gui-duo-da-lai-zuo/following,圭多达莱佐,三角铁十级,男,1446,135924,60,
https://www.zhihu.com/people/hbmengzhu/following,皇抱萌主,宠物医生，弄了个公众号 hbmengzhu，分享一些宠物护理干货与趣闻,女,,3,0,
https://www.zhihu.com/people/shu-ju-bing-shan/following,数据冰山,为你揭开隐藏于冰山水面下的数据秘密,男,,19370,34,
https://www.zhihu.com/people/a-hun/following,阿混,知乎问题青年,男,784,18937,30,
https://www.zhihu.com/people/kua-ke-liu-lan-qi/following,夸克浏览器,极致浏览体验,男,8,2899,7,
https://www.zhihu.com/people/zhenghongyuan/following,郑宏远,前夸克浏览器产品负责人,男,11,444,3,
https://www.zhihu.com/people/qin.chao/following,覃超,曾经沧海难为水的Facebook早期员工,男,412,149596,184,
https://www.zhihu.com/people/tao-li-xia-55/following,陶立夏,作家，著有小说《喜乐章》、《分开旅行》，译作《夜航西飞》,女,,712,0,
https://www.zhihu.com/people/chenghan/following,程瀚,你不懂，你没红过。,男,56,263098,76,
https://www.zhihu.com/people/chu-yang-51-32/following,初洋,丁香医生总编,男,255,210219,82,
https://www.zhihu.com/people/jiyang/following,纪杨,,男,112,987,3,
https://www.zhihu.com/people/olditor/following,老编辑,@不上班,男,323,51309,82,
https://www.zhihu.com/people/fangkc/following,方可成,宾大博士生，前《南方周末》记者，政见CNPolitics发起人,男,125,43321,75,
https://www.zhihu.com/people/xiao-xiao-80/following,inneruniverse,,女,22,160,0,
https://www.zhihu.com/people/daisy-65/following,宋墨馨Moxin,我的工作就是发现美、接触美和创造美，也将这些灵感分享与你,女,17,1757,36,
https://www.zhihu.com/people/yuancheng/following,Koji,,男,49,17901,1,
https://www.zhihu.com/people/sizhuren/following,寺主人,150万女生关注的微信公众号：女神进化论,女,155,686451,164,
https://www.zhihu.com/people/ai-sheng-huo-de-ma-ke-jun/following,爱生活的马克君,实测好物,男,48,48588,33,
https://www.zhihu.com/people/li-pen/following,李盆,微信同步更新，号是lipenlipen,男,80,44937,58,
https://www.zhihu.com/people/wang-mou-mou-27-21/following,Mr.Gallagher,,男,4,62,0,
https://www.zhihu.com/people/PQ186/following,刘天媛,光涧实验室,男,1,160,23,
https://www.zhihu.com/people/suomali/following,索马里,编辑，译者。,男,14,470,0,
https://www.zhihu.com/people/daclods/following,乌云装扮者,媒体 / 心理,男,3,873,0,
https://www.zhihu.com/people/haoxiaoru/following,郝晓茹,,男,19,503,2,
https://www.zhihu.com/people/miloyip/following,Milo Yip,游戏程序员、《游戏引擎架构》译者,男,1659,158811,53,
https://www.zhihu.com/people/ThreeQian/following,钱真理,物联网/新能源/消费/有趣的人,男,33,4534,88,
https://www.zhihu.com/people/carol-xia-yan/following,Carol 夏焱,,女,62,11767,79,
https://www.zhihu.com/people/michael-li-72/following,Michael Li,数学狗，但不务正业，拥有广泛的兴趣爱好,男,21,2942,1,
https://www.zhihu.com/people/jack-lin-85/following,Jack Lin,人才,男,,4,0,
https://www.zhihu.com/people/ricky-95-83/following,Laughing,Laughing只说实话。,男,100,16381,0,
https://www.zhihu.com/people/yyuan-shi/following,Yuan S,嘘,女,10,440,0,
https://www.zhihu.com/people/cheng-tu-zi-17/following,已退乎的程兔子,已正式从物理系叛逃至地球科学。,女,17,5550,0,
https://www.zhihu.com/people/yu-xiang-48-88/following,旧诗作者空浪,為厭古人詩太悶，頻頻塗改古人詩。,男,24,3077,3,
https://www.zhihu.com/people/zhang-yun-jin/following,张云金,纯GISer，业余 PPTer，【GISer入门】知识星球领主,男,78,1769,38,
https://www.zhihu.com/people/luo-da-you-41-37/following,罗大佑,哼歌唱曲的大伯,男,6,31391,0,
https://www.zhihu.com/people/song-xiang-yu-75-99/following,字幕君,,男,55,201,6,
https://www.zhihu.com/people/tang-da-zhu-54/following,唐大宁,,男,,62,0,
https://www.zhihu.com/people/qin-zi-chuan/following,好大一盆绿萝,描述完了不定个新种嘛？不定不描述╮ (. ❛ ᴗ ❛.) ╭,男,161,6944,0,
https://www.zhihu.com/people/yangyuqinghhh/following,楊雨卿,想象十年之後春。,男,29,468,1,
https://www.zhihu.com/people/qin-zi-yun-1/following,秦子雲,東風收拾殘宵了紅日當空結一趺,男,1,1187,0,
https://www.zhihu.com/people/yun-fei-yang-53-38/following,云飞扬,不会写诗。,男,18,800,1,
https://www.zhihu.com/people/bao-xiang-zhai-zhu-ren/following,浣響齋主人,觸目淒涼多少悶。,男,6,163,0,
https://www.zhihu.com/people/liuqucanhe/following,留取残荷,PLA博士。诗人。传灯者。边界探索者。,男,2053,2140,127,
https://www.zhihu.com/people/zou-jing-fu-81/following,騶虞,渺渺小學生。,男,484,1509,1,
https://www.zhihu.com/people/pei-jie-xi-feng-yuan/following,明夷待訪,讀書人，號巋齋居士。,男,113,2818,1,
https://www.zhihu.com/people/luo-xuan-zhen-li/following,螺旋真理,博物馆学民科,男,2937,65401,53,
https://www.zhihu.com/people/gu-wan-cheng/following,一顾江城秋气晚,三生如酒一浇休,男,260,1322,2,
https://www.zhihu.com/people/zhang-zi-xuan-22-45/following,秦妙公,誠念德波大法好，關鍵時刻命能保。,男,66,634,5,
https://www.zhihu.com/people/ceres-52/following,ceres,砍步里奇/三一饭堂/数学渣,男,10,229,0,
https://www.zhihu.com/people/miao-miao-miao-66-65/following,苗喵喵,M god,女,27,441,0,
https://www.zhihu.com/people/dfptim/following,dfp-tim,什么都想却什么也做不成的人,男,,4,0,
https://www.zhihu.com/people/fassavoy-sheron/following,jkfoegxhfk,,女,,2,0,
https://www.zhihu.com/people/jiu-san-san-21/following,久三三,学生,女,1,8,0,
https://www.zhihu.com/people/liu-yu-20-52/following,小月童,一个没有实力的Cynicalist.,男,,41,0,
https://www.zhihu.com/people/fishxiao-jie-you-hu-ya/following,fish小姐有虎牙,人格分裂妥妥的 密码常常忘掉 回答删了又改 //,女,5,7,0,
https://www.zhihu.com/people/cc-kev/following,Kevv C,布村学生，留英狗,男,64,5,0,
https://www.zhihu.com/people/ying-kai-ze/following,Felix.Y,老年人,男,7,292,0,
https://www.zhihu.com/people/wang-zi-han-50-75/following,Eddie,,男,,1,0,
https://www.zhihu.com/people/jin-se-chun/following,槿色,我想写个好故事。,女,6,97,0,
https://www.zhihu.com/people/niu-yu-tong/following,牛雨桐,东北育才 新加坡ACS(I),女,,36,1,
https://www.zhihu.com/people/Argentum/following,zheng,国家一级插旗手,男,134,241,0,
https://www.zhihu.com/people/janis-qi/following,Janis Qi,可能是个学化学的吧,女,1,14,0,
https://www.zhihu.com/people/jenniferniu/following,Jennifer Niu,,女,,14,0,
https://www.zhihu.com/people/xj-rao/following,raoxj,吃饭睡觉做数学题,男,18,102,0,
https://www.zhihu.com/people/ultradefv/following,JupiturnV,,女,1,10,0,
https://www.zhihu.com/people/ruan-ruan-16-87/following,软软,软软是学长！,女,1,84,0,
https://www.zhihu.com/people/chi-sao-26-21/following,离骚,,男,,1,0,
https://www.zhihu.com/people/sunrise-sun-45/following,Sunrise Sun,冲向Div A的Cam工程狗,男,22,53,0,
https://www.zhihu.com/people/kai-king-67/following,Caesar Wang,"Biology Olympiad,Applying for Cambridge",男,23,46,0,
https://www.zhihu.com/people/chen-ze-kun-1-52/following,陈泽坤,花瓣、气球和芒果糖,男,163,11980,12,
